Total,Year,residence,region,wealth_q,eth_hoh,elderly_hoh,sex_hoh,sex_ch,mother_edu,ch_age_cat_0_5,ch_age_cat_6_8,ch_age_cat_9_23,ch_age_cat_12_23,ch_age_cat_6_23,breastmilk,liquids_none,solids_none,excl_bf,cont_1223_bf,grains,legumes,dairy,flesh,eggs,vitaminA,other,mdd_ch,formula_times,other_milk_times,yogurt_times,solid_semi_soft_times,mmf_bf_68,mmf_bf_923,solid_semi_soft_milk_times,mmf_nbf_623,mmf_ch,mad_bf_623,milk_feeds_2,mad_nbf_623,mad_ch,chweight
Total,2021,Urban,North Central and Central Coast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,0,0,0,100,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,3.395766370782293
Total,2021,Urban,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.008958034910178
Total,2021,Urban,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,100,100,0,100.0,2.0,1.0,0.0,1.0,0,0,100,0,0.0,0,100,0,0.0,2.008958034910178
Total,2021,Urban,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,3.395766370782293
Total,2021,Urban,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,100,0,0,100,100,0,0,,,100,0,100,100,0,100,0,100.0,2.0,0.0,1.0,3.0,100,0,100,0,100.0,100,100,0,100.0,3.6127698787990026
Total,2021,Urban,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.7448067710787516
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Female,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.3359199501188544
Total,2021,Rural,North Central and Central Coast,Poor,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,0,0,0,100,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.7399992078769516
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.5420050062484492
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.7399992078769516
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: YES,Female,Male,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,100,100,0,100.0,0.0,1.0,0.0,3.0,0,100,100,0,100.0,100,0,0,100.0,0.351847137854599
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.3359199501188544
Total,2021,Rural,North Central and Central Coast,Poorest,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.997267192207779
Total,2021,Rural,North Central and Central Coast,Poorest,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,100,100,100,0,100,0,100.0,3.0,0.0,1.0,6.0,0,100,100,0,100.0,100,100,0,100.0,2.4524871331174656
Total,2021,Rural,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Higher,100,0,0,0,0,100,0,100,0.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.8772999643754182
Total,2021,Urban,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,3.5187312711433014
Total,2021,Urban,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: YES,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.7799645978747556
Total,2021,Urban,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: YES,Male,Female,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,0,0,0,0.0,1.7799645978747556
Total,2021,Urban,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.6993903164234576
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.848329555289972
Total,2021,Rural,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.9822696502832846
Total,2021,Rural,North Central and Central Coast,Poorest,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,0,0,100,0,100,100,0,0,,,100,0,100,100,0,100,100,100.0,0.0,1.0,0.0,1.0,0,0,0,0,0.0,0,0,0,0.0,1.93596558826215
Total,2021,Rural,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.264151229217045
Total,2021,Rural,North Central and Central Coast,Poorest,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.189379992853953
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,3.937228132185242
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.7872903966542357
Total,2021,Rural,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,3.700735815982059
Total,2021,Urban,North Central and Central Coast,Rich,Kinh and Hoa,Elderly HoH: YES,Female,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.8980798898937512
Total,2021,Urban,North Central and Central Coast,Rich,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.2198431324974344
Total,2021,Urban,North Central and Central Coast,Rich,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Primary,0,0,100,100,100,0,0,0,,0.0,100,100,100,100,0,100,0,100.0,2.0,0.0,1.0,3.0,0,0,100,100,100.0,0,100,100,100.0,2.2198431324974344
Total,2021,Urban,North Central and Central Coast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,3.0,0.0,0.0,2.0,0,0,100,100,100.0,0,100,0,0.0,2.361700284727777
Total,2021,Urban,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Higher,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,100,100,0,100.0,2.0,0.0,0.0,1.0,0,0,0,0,0.0,0,100,0,0.0,2.2198431324974344
Total,2021,Urban,North Central and Central Coast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.361700284727777
Total,2021,Urban,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Secondary,0,0,100,0,100,100,0,0,,,100,0,100,100,0,100,0,100.0,0.0,0.0,0.0,2.0,0,0,0,0,0.0,0,0,0,0.0,2.923908401969317
Total,2021,Urban,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: YES,Female,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.361700284727777
Total,2021,Urban,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.0193750408637583
Total,2021,Urban,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Higher,0,100,0,0,100,100,0,0,,,100,0,100,100,0,100,0,100.0,5.0,0.0,0.0,2.0,100,0,100,0,100.0,100,100,0,100.0,2.2198431324974344
Total,2021,Urban,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Higher,0,100,0,0,100,100,0,0,,,100,0,100,100,0,100,0,100.0,3.0,0.0,1.0,3.0,100,0,100,0,100.0,100,100,0,100.0,1.8980798898937512
Total,2021,Urban,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,3.992010915800002
Total,2021,Urban,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,0,100.0,0.0,2.0,1.0,2.0,0,0,100,0,0.0,0,100,0,0.0,3.992010915800002
Total,2021,Rural,North Central and Central Coast,Poorest,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.0029502172377547
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,3.2826299442429945
Total,2021,Rural,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,3.2826299442429945
Total,2021,Rural,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,4.212572491595538
Total,2021,Rural,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,100,0,0,0,0,100,0,100,0.0,,0,0,100,0,0,0,0,,2.0,0.0,0.0,0.0,0,0,0,0,,0,100,0,,2.34249111860005
Total,2021,Rural,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: YES,Male,Female,Mother Edu: Higher,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,100,100,0,100.0,4.0,0.0,0.0,3.0,0,0,100,100,100.0,0,100,100,100.0,2.492185984126706
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Female,Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,0,100,0.0,0.0,2.0,0.0,3.0,0,0,100,100,100.0,0,100,0,0.0,0.33185900754346054
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.4011805861217758
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.33185900754346054
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.4268176839167484
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: YES,Male,Female,Mother Edu: Secondary,0,100,0,0,100,100,0,0,,,100,0,100,100,0,100,0,100.0,1.0,0.0,0.0,3.0,100,0,100,0,100.0,100,0,0,100.0,0.3475936512080372
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: YES,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.3475936512080372
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.5354526975654663
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: YES,Female,Male,Mother Edu: Secondary,0,0,100,0,100,100,0,0,,,100,0,0,100,0,100,0,0.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,0,0,0,0.0,0.3267151994364133
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,0,100,100,100,0,100.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,100,0,0,100.0,0.5032903629449886
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Female,Female,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,100,0,100,0,100,0,100.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,100,0,0,100.0,0.5354526975654663
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: YES,Male,Female,Mother Edu: Secondary,0,100,0,0,100,100,0,0,,,100,0,100,100,0,100,0,100.0,1.0,0.0,0.0,2.0,100,0,0,0,100.0,100,0,0,100.0,0.3475936512080372
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.6458684573768242
Total,2021,Urban,North Central and Central Coast,Poorest,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.7777129818708506
Total,2021,Urban,North Central and Central Coast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.9552203235171683
Total,2021,Urban,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.7813838338985106
Total,2021,Urban,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: YES,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.111637901638953
Total,2021,Urban,North Central and Central Coast,Rich,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Higher,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,100,100.0,2.0,0.0,0.0,3.0,0,0,100,100,100.0,0,100,100,100.0,1.984800918468294
Total,2021,Urban,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.111637901638953
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.9943132412877076
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,100,100,100,0,0,0,,0.0,100,100,100,100,0,100,0,100.0,2.0,0.0,0.0,4.0,0,0,100,100,100.0,0,100,100,100.0,1.9943132412877076
Total,2021,Rural,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,4.194407343513166
Total,2021,Rural,North Central and Central Coast,Rich,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,100,0,0,100,100,0,0,,,100,0,100,0,0,0,0,0.0,3.0,0.0,0.0,2.0,100,0,100,0,100.0,0,100,0,0.0,2.025711733418539
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.9943132412877076
Total,2021,Rural,North Central and Central Coast,Poor,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,100,0,100,100,0,0,,,100,0,100,100,0,100,0,100.0,3.0,0.0,0.0,3.0,0,100,100,0,100.0,100,100,0,100.0,3.2684748266383084
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.481439361358601
Total,2021,Urban,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Primary,100,0,0,0,0,100,0,0,0.0,,100,0,0,100,0,100,0,,0.0,0.0,0.0,2.0,0,0,0,0,,0,0,0,,1.803175895399063
Total,2021,Urban,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.9184062888205702
Total,2021,Urban,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,7.0,3.0,0.0,3.0,0,0,100,100,100.0,0,100,0,0.0,1.8315651188119486
Total,2021,Urban,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,100,100,0,100.0,0.0,6.0,1.0,2.0,0,0,100,100,100.0,0,100,100,100.0,1.803175895399063
Total,2021,Urban,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: YES,Female,Male,Mother Edu: Primary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,100,100,0,100.0,0.0,5.0,0.0,3.0,0,0,100,100,100.0,0,100,100,100.0,1.803175895399063
Total,2021,Rural,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.9753528714974655
Total,2021,Rural,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: YES,Male,Female,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,0,100.0,3.0,0.0,0.0,3.0,0,100,100,0,100.0,100,100,0,100.0,2.1015860854117308
Total,2021,Rural,North Central and Central Coast,Rich,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.310215460055369
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.9753528714974655
Total,2021,Rural,North Central and Central Coast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,2.1015860854117308
Total,2021,Rural,North Central and Central Coast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.7399992078769516
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.4596498134488059
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,0,0,100,100,100,100,0,0.0,2.0,0.0,0.0,3.0,0,0,100,100,100.0,0,100,0,0.0,0.351847137854599
Total,2021,Rural,North Central and Central Coast,Poorest,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.5420050062484492
Total,2021,Rural,North Central and Central Coast,Richest,Other/Missing,Elderly HoH: NO,Male,Male,Mother Edu: Higher,100,0,0,0,0,100,0,100,0.0,,0,0,100,0,0,0,0,,4.0,0.0,0.0,0.0,0,0,100,0,,0,100,0,,0.5512700490903031
Total,2021,Rural,North Central and Central Coast,Middle,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: Higher,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.44527203075909716
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: YES,Female,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.38073045556383295
Total,2021,Rural,North Central and Central Coast,Rich,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.5864984839868945
Total,2021,Rural,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,100,0,0,100,100,0,0,,,100,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,100,0,0,0,100.0,0,0,0,0.0,0.3634957965597667
Total,2021,Rural,North Central and Central Coast,Richest,Other/Missing,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.5512700490903031
Total,2021,Urban,North Central and Central Coast,Richest,Kinh and Hoa,Elderly HoH: YES,Female,Female,Mother Edu: Higher,0,0,0,0,0,100,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.3373312683767726
Total,2021,Urban,North Central and Central Coast,Rich,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.5196439491854179
Total,2021,Urban,North Central and Central Coast,Middle,Other/Missing,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,100,0,100,100,0,0,,,0,0,100,100,0,100,0,0.0,5.0,0.0,0.0,3.0,0,100,100,0,100.0,0,100,0,0.0,0.4884311779113232
Total,2021,Urban,North Central and Central Coast,Poorest,Other/Missing,Elderly HoH: NO,Female,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.31706923368946494
Total,2021,Urban,North Central and Central Coast,Poor,Other/Missing,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.4884311779113232
Total,2021,Urban,North Central and Central Coast,Poor,Other/Missing,Elderly HoH: NO,Female,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.31706923368946494
Total,2021,Urban,North Central and Central Coast,Middle,Other/Missing,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,0,0,0,0.0,0.3708189337442388
